AKVAKULTURTILLATELSER PR. 13.04.2020;;;;;;;;;;;;;(Enhet i stk. oppgis i 1000) ;;;;;;;;(Enhet i stk. oppgis i 1000) ;;;
TILL_NR;ORG.NR/PERS.NR;NAVN;ADRESSE;POSTNR;POSTSTED;TILDELINGSTIDSPUNKT;TIDSBEGRENSET;TILL_KOMNR;TILL_KOM;FORMÅL;PRODUKSJONSFORM;ART;TILL_KAP;TILL_ENHET;LOK_NR;LOK_NAVN;LOK_KOMNR;LOK_KOM;LOK_PLASS;VANNMILJØ;LOK_KAP;LOK_ENHET;N_GEOWGS84;Ø_GEOWGS84
F H 0032;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Ørret;0,00;TN;37557;DAVATLUFT;5403;ALTA;SJØ;SALTVANN;5670,00;TN;70.245383;22.873850
F H 0032;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Laks;974,00;TN;37557;DAVATLUFT;5403;ALTA;SJØ;SALTVANN;5670,00;TN;70.245383;22.873850
F H 0032;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Regnbueørret;0,00;TN;37557;DAVATLUFT;5403;ALTA;SJØ;SALTVANN;5670,00;TN;70.245383;22.873850
F H 0032;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Ørret;0,00;TN;40017;STANGNES;5406;HAMMERFEST;SJØ;SALTVANN;5784,00;TN;70.511917;23.751883
F H 0032;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Laks;974,00;TN;40017;STANGNES;5406;HAMMERFEST;SJØ;SALTVANN;5784,00;TN;70.511917;23.751883
F H 0032;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Regnbueørret;0,00;TN;40017;STANGNES;5406;HAMMERFEST;SJØ;SALTVANN;5784,00;TN;70.511917;23.751883
F H 0032;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Laks;974,00;TN;45005;Grøtnes N;5406;HAMMERFEST;SJØ;SALTVANN;5784,00;TN;70.580533;23.676100
F H 0032;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Regnbueørret;0,00;TN;45005;Grøtnes N;5406;HAMMERFEST;SJØ;SALTVANN;5784,00;TN;70.580533;23.676100
F H 0032;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Ørret;0,00;TN;45005;Grøtnes N;5406;HAMMERFEST;SJØ;SALTVANN;5784,00;TN;70.580533;23.676100
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Laks;974,00;TN;10616;VINNALANDET;5406;HAMMERFEST;SJØ;SALTVANN;6180,00;TN;70.573150;23.397883
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10616;VINNALANDET;5406;HAMMERFEST;SJØ;SALTVANN;6180,00;TN;70.573150;23.397883
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Ørret;0,00;TN;10616;VINNALANDET;5406;HAMMERFEST;SJØ;SALTVANN;6180,00;TN;70.573150;23.397883
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Laks;974,00;TN;10828;KLEPPENES N;5406;HAMMERFEST;SJØ;SALTVANN;5400,00;TN;70.538050;23.558533
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Ørret;0,00;TN;10828;KLEPPENES N;5406;HAMMERFEST;SJØ;SALTVANN;5400,00;TN;70.538050;23.558533
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10828;KLEPPENES N;5406;HAMMERFEST;SJØ;SALTVANN;5400,00;TN;70.538050;23.558533
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Ørret;0,00;TN;15517;TINNLANDET;5406;HAMMERFEST;SJØ;SALTVANN;5280,00;TN;70.529500;23.228700
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Regnbueørret;0,00;TN;15517;TINNLANDET;5406;HAMMERFEST;SJØ;SALTVANN;5280,00;TN;70.529500;23.228700
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Laks;974,00;TN;15517;TINNLANDET;5406;HAMMERFEST;SJØ;SALTVANN;5280,00;TN;70.529500;23.228700
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Ørret;0,00;TN;37557;DAVATLUFT;5403;ALTA;SJØ;SALTVANN;5670,00;TN;70.245383;22.873850
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Regnbueørret;0,00;TN;37557;DAVATLUFT;5403;ALTA;SJØ;SALTVANN;5670,00;TN;70.245383;22.873850
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Laks;974,00;TN;37557;DAVATLUFT;5403;ALTA;SJØ;SALTVANN;5670,00;TN;70.245383;22.873850
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Regnbueørret;0,00;TN;38857;VANNFJORDEN;5435;NORDKAPP;SJØ;SALTVANN;5670,00;TN;71.017783;25.389150
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Ørret;0,00;TN;38857;VANNFJORDEN;5435;NORDKAPP;SJØ;SALTVANN;5670,00;TN;71.017783;25.389150
F H 0033;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;23-01-2004;;5406;HAMMERFEST;Kommersiell;MATFISK;Laks;974,00;TN;38857;VANNFJORDEN;5435;NORDKAPP;SJØ;SALTVANN;5670,00;TN;71.017783;25.389150
F H 0035;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;06-05-2015;31-07-2021;5406;HAMMERFEST;Forskning;MATFISK;Ørret;0,00;TN;10789;STORE LERRESFJORD;5403;ALTA;SJØ;SALTVANN;3480,00;TN;70.287167;23.466833
F H 0035;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;06-05-2015;31-07-2021;5406;HAMMERFEST;Forskning;MATFISK;Laks;780,00;TN;10789;STORE LERRESFJORD;5403;ALTA;SJØ;SALTVANN;3480,00;TN;70.287167;23.466833
F H 0035;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;06-05-2015;31-07-2021;5406;HAMMERFEST;Forskning;MATFISK;Regnbueørret;0,00;TN;10789;STORE LERRESFJORD;5403;ALTA;SJØ;SALTVANN;3480,00;TN;70.287167;23.466833
F H 0036;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;09-09-2019;;5406;HAMMERFEST;Kommersiell;MATFISK;Ørret;0,00;TN;36417;BORVIKA;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.756667;23.435300
F H 0036;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;09-09-2019;;5406;HAMMERFEST;Kommersiell;MATFISK;Regnbueørret;0,00;TN;36417;BORVIKA;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.756667;23.435300
F H 0036;964118191;MOWI ASA;SANDVIKSBODENE 77A/B;5035;BERGEN;09-09-2019;;5406;HAMMERFEST;Kommersiell;MATFISK;Laks;888,00;TN;36417;BORVIKA;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.756667;23.435300
F H 0310;;VEST, JACOB;MYRVEIEN 5;9612;FORSØL;08-06-2007;;5406;HAMMERFEST;Kommersiell;AKVAKULTURDYR TIL KONSUM;Kongekrabbe;20,00;TN;17616;HAVBRUKSTASJONEN;5406;HAMMERFEST;LAND;SALTVANN;20000,00;KG;70.708798;23.799746
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10660;SKINNSTAKKVIKA;5434;MÅSØY;SJØ;SALTVANN;4000,00;TN;70.889183;24.944717
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;10660;SKINNSTAKKVIKA;5434;MÅSØY;SJØ;SALTVANN;4000,00;TN;70.889183;24.944717
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;10660;SKINNSTAKKVIKA;5434;MÅSØY;SJØ;SALTVANN;4000,00;TN;70.889183;24.944717
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;10838;SLETTNESFJORD;5406;HAMMERFEST;SJØ;SALTVANN;7560,00;TN;70.625517;23.107933
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10838;SLETTNESFJORD;5406;HAMMERFEST;SJØ;SALTVANN;7560,00;TN;70.625517;23.107933
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;10838;SLETTNESFJORD;5406;HAMMERFEST;SJØ;SALTVANN;7560,00;TN;70.625517;23.107933
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;13996;HAMNEFJORD;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.578400;23.030900
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;13996;HAMNEFJORD;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.578400;23.030900
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;13996;HAMNEFJORD;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.578400;23.030900
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;18117;VASSVIKA;5432;LOPPA;SJØ;SALTVANN;3599,00;TN;70.273783;21.685083
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;18117;VASSVIKA;5432;LOPPA;SJØ;SALTVANN;3599,00;TN;70.273783;21.685083
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;18117;VASSVIKA;5432;LOPPA;SJØ;SALTVANN;3599,00;TN;70.273783;21.685083
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;31917;KIRKENESET;5406;HAMMERFEST;SJØ;SALTVANN;2700,00;TN;70.713367;23.827433
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;31917;KIRKENESET;5406;HAMMERFEST;SJØ;SALTVANN;2700,00;TN;70.713367;23.827433
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;31917;KIRKENESET;5406;HAMMERFEST;SJØ;SALTVANN;2700,00;TN;70.713367;23.827433
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;32797;ELVEVIKA NY;5434;MÅSØY;SJØ;SALTVANN;3599,00;TN;70.917800;25.006250
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;32797;ELVEVIKA NY;5434;MÅSØY;SJØ;SALTVANN;3599,00;TN;70.917800;25.006250
F HV0003;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;10-08-1984;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;32797;ELVEVIKA NY;5434;MÅSØY;SJØ;SALTVANN;3599,00;TN;70.917800;25.006250
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;10275;AUSKARNES Ø;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.141450;22.354200
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;10275;AUSKARNES Ø;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.141450;22.354200
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10275;AUSKARNES Ø;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.141450;22.354200
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;10825;STEINVIKNES;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.151467;22.308067
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10825;STEINVIKNES;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.151467;22.308067
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;10825;STEINVIKNES;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.151467;22.308067
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;13316;STORVIK;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.149550;22.416750
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;13316;STORVIK;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.149550;22.416750
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;13316;STORVIK;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.149550;22.416750
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;27015;KJØSEN;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.140517;22.246150
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;27015;KJØSEN;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.140517;22.246150
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;27015;KJØSEN;5432;LOPPA;SJØ;SALTVANN;2700,00;TN;70.140517;22.246150
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;31137;DANIELSNES;5432;LOPPA;SJØ;SALTVANN;3600,00;TN;70.191683;22.321017
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;31137;DANIELSNES;5432;LOPPA;SJØ;SALTVANN;3600,00;TN;70.191683;22.321017
F HV0006;980361306;GRIEG SEAFOOD FINNMARK AS;POSTBOKS 1053;9503;ALTA;20-01-1987;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;31137;DANIELSNES;5432;LOPPA;SJØ;SALTVANN;3600,00;TN;70.191683;22.321017
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;10660;SKINNSTAKKVIKA;5434;MÅSØY;SJØ;SALTVANN;4000,00;TN;70.889183;24.944717
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;10660;SKINNSTAKKVIKA;5434;MÅSØY;SJØ;SALTVANN;4000,00;TN;70.889183;24.944717
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10660;SKINNSTAKKVIKA;5434;MÅSØY;SJØ;SALTVANN;4000,00;TN;70.889183;24.944717
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;10838;SLETTNESFJORD;5406;HAMMERFEST;SJØ;SALTVANN;7560,00;TN;70.625517;23.107933
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10838;SLETTNESFJORD;5406;HAMMERFEST;SJØ;SALTVANN;7560,00;TN;70.625517;23.107933
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;10838;SLETTNESFJORD;5406;HAMMERFEST;SJØ;SALTVANN;7560,00;TN;70.625517;23.107933
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;13996;HAMNEFJORD;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.578400;23.030900
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;13996;HAMNEFJORD;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.578400;23.030900
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;13996;HAMNEFJORD;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.578400;23.030900
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;18117;VASSVIKA;5432;LOPPA;SJØ;SALTVANN;3599,00;TN;70.273783;21.685083
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;18117;VASSVIKA;5432;LOPPA;SJØ;SALTVANN;3599,00;TN;70.273783;21.685083
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;18117;VASSVIKA;5432;LOPPA;SJØ;SALTVANN;3599,00;TN;70.273783;21.685083
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;31917;KIRKENESET;5406;HAMMERFEST;SJØ;SALTVANN;2700,00;TN;70.713367;23.827433
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;31917;KIRKENESET;5406;HAMMERFEST;SJØ;SALTVANN;2700,00;TN;70.713367;23.827433
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;31917;KIRKENESET;5406;HAMMERFEST;SJØ;SALTVANN;2700,00;TN;70.713367;23.827433
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;32797;ELVEVIKA NY;5434;MÅSØY;SJØ;SALTVANN;3599,00;TN;70.917800;25.006250
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;32797;ELVEVIKA NY;5434;MÅSØY;SJØ;SALTVANN;3599,00;TN;70.917800;25.006250
F HV0009;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;24-07-1990;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;32797;ELVEVIKA NY;5434;MÅSØY;SJØ;SALTVANN;3599,00;TN;70.917800;25.006250
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;10635;TOKNEBUKTNESET;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.573400;24.074733
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;10635;TOKNEBUKTNESET;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.573400;24.074733
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10635;TOKNEBUKTNESET;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.573400;24.074733
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;10660;SKINNSTAKKVIKA;5434;MÅSØY;SJØ;SALTVANN;4000,00;TN;70.889183;24.944717
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;10660;SKINNSTAKKVIKA;5434;MÅSØY;SJØ;SALTVANN;4000,00;TN;70.889183;24.944717
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;10660;SKINNSTAKKVIKA;5434;MÅSØY;SJØ;SALTVANN;4000,00;TN;70.889183;24.944717
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;13996;HAMNEFJORD;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.578400;23.030900
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Laks;974,00;TN;13996;HAMNEFJORD;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.578400;23.030900
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;13996;HAMNEFJORD;5406;HAMMERFEST;SJØ;SALTVANN;3600,00;TN;70.578400;23.030900
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Regnbueørret;0,00;TN;31917;KIRKENESET;5406;HAMMERFEST;SJØ;SALTVANN;2700,00;TN;70.713367;23.827433
F HV0011;961922976;CERMAQ NORWAY AS;NORDFOLDVEIEN 165;8286;NORDFOLD;16-12-1997;;5433;HASVIK;Kommersiell;MATFISK;Ørret;0,00;TN;31917;KIRKENESET;5406;HAMMERFEST;SJØ;SALTVANN;2700,00;TN;70.713367;23.827433
